"ArbstedKomm","Tid","sysselsatte"
"5038","2021",6539
"5038","2022",6627
"5038","2023",6701
"5038","2024",6859
"5039","2000",0
"5039","2001",0
"5039","2002",0
"5039","2003",0
"5039","2004",0
"5039","2005",0
"5039","2006",0
"5039","2007",0
"5039","2008",0
"5039","2009",0
"5039","2010",0
"5039","2011",0
"5039","2012",0
"5039","2013",0
"5039","2014",0
"5039","2015",0
"5039","2016",0
"5039","2017",0
"5039","2018",1158
"5039","2019",1038
"5039","2020",0
"5039","2021",0
"5039","2022",0
"5039","2023",0
"5039","2024",0
"5040","2000",0
"5040","2001",0
"5040","2002",0
"5040","2003",0
"5040","2004",0
"5040","2005",0
"5040","2006",0
"5040","2007",0
"5040","2008",0
"5040","2009",0
"5040","2010",0
"5040","2011",0
"5040","2012",0
"5040","2013",0
"5040","2014",0
"5040","2015",0
"5040","2016",0
"5040","2017",0
"5040","2018",640
"5040","2019",612
"5040","2020",0
"5040","2021",0
"5040","2022",0
"5040","2023",0
"5040","2024",0
"5041","2000",0
"5041","2001",0
"5041","2002",0
"5041","2003",0
"5041","2004",0
"5041","2005",0
"5041","2006",0
"5041","2007",0
"5041","2008",0
"5041","2009",0
"5041","2010",0
"5041","2011",0
"5041","2012",0
"5041","2013",0
"5041","2014",0
"5041","2015",0
"5041","2016",0
"5041","2017",0
"5041","2018",831
"5041","2019",797
"5041","2020",752
"5041","2021",750
"5041","2022",751
"5041","2023",746
"5041","2024",754
"5042","2000",0
"5042","2001",0
"5042","2002",0
"5042","2003",0
"5042","2004",0
"5042","2005",0
"5042","2006",0
"5042","2007",0
"5042","2008",0
"5042","2009",0
"5042","2010",0
"5042","2011",0
"5042","2012",0
"5042","2013",0
"5042","2014",0
"5042","2015",0
"5042","2016",0
"5042","2017",0
"5042","2018",630
"5042","2019",645
"5042","2020",638
"5042","2021",650
"5042","2022",637
"5042","2023",628
"5042","2024",611
"5043","2000",0
"5043","2001",0
"5043","2002",0
"5043","2003",0
"5043","2004",0
"5043","2005",0
"5043","2006",0
"5043","2007",0
"5043","2008",0
"5043","2009",0
"5043","2010",0
"5043","2011",0
"5043","2012",0
"5043","2013",0
"5043","2014",0
"5043","2015",0
"5043","2016",0
"5043","2017",0
"5043","2018",203
"5043","2019",184
"5043","2020",190
"5043","2021",206
"5043","2022",197
"5043","2023",192
"5043","2024",190
"5044","2000",0
"5044","2001",0
"5044","2002",0
"5044","2003",0
"5044","2004",0
"5044","2005",0
"5044","2006",0
"5044","2007",0
"5044","2008",0
"5044","2009",0
"5044","2010",0
"5044","2011",0
"5044","2012",0
"5044","2013",0
"5044","2014",0
"5044","2015",0
"5044","2016",0
"5044","2017",0
"5044","2018",404
"5044","2019",386
"5044","2020",369
"5044","2021",370
"5044","2022",370
"5044","2023",374
"5044","2024",376
"5045","2000",0
"5045","2001",0
"5045","2002",0
"5045","2003",0
"5045","2004",0
"5045","2005",0
"5045","2006",0
"5045","2007",0
"5045","2008",0
"5045","2009",0
"5045","2010",0
"5045","2011",0
"5045","2012",0
"5045","2013",0
"5045","2014",0
"5045","2015",0
"5045","2016",0
"5045","2017",0
"5045","2018",1175
"5045","2019",1172
"5045","2020",1137
"5045","2021",1189
"5045","2022",1148
"5045","2023",1103
"5045","2024",1104
"5046","2000",0
"5046","2001",0
"5046","2002",0
"5046","2003",0
"5046","2004",0
"5046","2005",0
"5046","2006",0
"5046","2007",0
"5046","2008",0
"5046","2009",0
"5046","2010",0
"5046","2011",0
"5046","2012",0
"5046","2013",0
"5046","2014",0
"5046","2015",0
"5046","2016",0
"5046","2017",0
"5046","2018",528
"5046","2019",514
"5046","2020",502
"5046","2021",504
"5046","2022",477
"5046","2023",485
"5046","2024",485
"5047","2000",0
"5047","2001",0
"5047","2002",0
"5047","2003",0
"5047","2004",0
"5047","2005",0
"5047","2006",0
"5047","2007",0
"5047","2008",0
"5047","2009",0
"5047","2010",0
"5047","2011",0
"5047","2012",0
"5047","2013",0
"5047","2014",0
"5047","2015",0
"5047","2016",0
"5047","2017",0
"5047","2018",1612
"5047","2019",1597
"5047","2020",1566
"5047","2021",1510
"5047","2022",1570
"5047","2023",1594
"5047","2024",1536
"5048","2000",0
"5048","2001",0
"5048","2002",0
"5048","2003",0
"5048","2004",0
"5048","2005",0
"5048","2006",0
"5048","2007",0
"5048","2008",0
"5048","2009",0
"5048","2010",0
"5048","2011",0
"5048","2012",0
"5048","2013",0
"5048","2014",0
"5048","2015",0
"5048","2016",0
"5048","2017",0
"5048","2018",231
"5048","2019",215
"5048","2020",0
"5048","2021",0
"5048","2022",0
"5048","2023",0
"5048","2024",0
"5049","2000",0
"5049","2001",0
"5049","2002",0
"5049","2003",0
"5049","2004",0
"5049","2005",0
"5049","2006",0
"5049","2007",0
"5049","2008",0
"5049","2009",0
"5049","2010",0
"5049","2011",0
"5049","2012",0
"5049","2013",0
"5049","2014",0
"5049","2015",0
"5049","2016",0
"5049","2017",0
"5049","2018",505
"5049","2019",605
"5049","2020",604
"5049","2021",602
"5049","2022",612
"5049","2023",629
"5049","2024",629
"5050","2000",0
"5050","2001",0
"5050","2002",0
"5050","2003",0
"5050","2004",0
"5050","2005",0
"5050","2006",0
"5050","2007",0
"5050","2008",0
"5050","2009",0
"5050","2010",0
"5050","2011",0
"5050","2012",0
"5050","2013",0
"5050","2014",0
"5050","2015",0
"5050","2016",0
"5050","2017",0
"5050","2018",2734
"5050","2019",2680
"5050","2020",0
"5050","2021",0
"5050","2022",0
"5050","2023",0
"5050","2024",0
"5051","2000",0
"5051","2001",0
"5051","2002",0
"5051","2003",0
"5051","2004",0
"5051","2005",0
"5051","2006",0
"5051","2007",0
"5051","2008",0
"5051","2009",0
"5051","2010",0
"5051","2011",0
"5051","2012",0
"5051","2013",0
"5051","2014",0
"5051","2015",0
"5051","2016",0
"5051","2017",0
"5051","2018",2061
"5051","2019",2055
"5051","2020",0
"5051","2021",0
"5051","2022",0
"5051","2023",0
"5051","2024",0
"5052","2000",0
"5052","2001",0
"5052","2002",0
"5052","2003",0
"5052","2004",0
"5052","2005",0
"5052","2006",0
"5052","2007",0
"5052","2008",0
"5052","2009",0
"5052","2010",0
"5052","2011",0
"5052","2012",0
"5052","2013",0
"5052","2014",0
"5052","2015",0
"5052","2016",0
"5052","2017",0
"5052","2018",256
"5052","2019",244
"5052","2020",273
"5052","2021",280
"5052","2022",278
"5052","2023",264
"5052","2024",257
"5053","2000",0
"5053","2001",0
"5053","2002",0
"5053","2003",0
"5053","2004",0
"5053","2005",0
"5053","2006",0
"5053","2007",0
"5053","2008",0
"5053","2009",0
"5053","2010",0
"5053","2011",0
"5053","2012",0
"5053","2013",0
"5053","2014",0
"5053","2015",0
"5053","2016",0
"5053","2017",0
"5053","2018",2279
"5053","2019",2265
"5053","2020",2287
"5053","2021",2366
"5053","2022",2347
"5053","2023",2400
"5053","2024",2405
"5054","2000",0
"5054","2001",0
"5054","2002",0
"5054","2003",0
"5054","2004",0
"5054","2005",0
"5054","2006",0
"5054","2007",0
"5054","2008",0
"5054","2009",0
"5054","2010",0
"5054","2011",0
"5054","2012",0
"5054","2013",0
"5054","2014",0
"5054","2015",0
"5054","2016",0
"5054","2017",0
"5054","2018",4192
"5054","2019",4241
"5054","2020",4262
"5054","2021",4136
"5054","2022",4107
"5054","2023",4135
"5054","2024",4010
"5055","2000",0
"5055","2001",0
"5055","2002",0
"5055","2003",0
"5055","2004",0
"5055","2005",0
"5055","2006",0
"5055","2007",0
"5055","2008",0
"5055","2009",0
"5055","2010",0
"5055","2011",0
"5055","2012",0
"5055","2013",0
"5055","2014",0
"5055","2015",0
"5055","2016",0
"5055","2017",0
"5055","2018",0
"5055","2019",0
"5055","2020",2798
"5055","2021",2800
"5055","2022",2772
"5055","2023",2759
"5055","2024",2879
"5056","2000",0
"5056","2001",0
"5056","2002",0
"5056","2003",0
"5056","2004",0
"5056","2005",0
"5056","2006",0
"5056","2007",0
"5056","2008",0
"5056","2009",0
"5056","2010",0
"5056","2011",0
"5056","2012",0
"5056","2013",0
"5056","2014",0
"5056","2015",0
"5056","2016",0
"5056","2017",0
"5056","2018",0
"5056","2019",0
"5056","2020",2628
"5056","2021",2748
"5056","2022",2610
"5056","2023",2671
"5056","2024",2644
"5057","2000",0
"5057","2001",0
"5057","2002",0
"5057","2003",0
"5057","2004",0
"5057","2005",0
"5057","2006",0
"5057","2007",0
"5057","2008",0
"5057","2009",0
"5057","2010",0
"5057","2011",0
"5057","2012",0
"5057","2013",0
"5057","2014",0
"5057","2015",0
"5057","2016",0
"5057","2017",0
"5057","2018",0
"5057","2019",0
"5057","2020",4595
"5057","2021",4690
"5057","2022",4792
"5057","2023",4931
"5057","2024",5014
"5058","2000",0
"5058","2001",0
"5058","2002",0
"5058","2003",0
"5058","2004",0
"5058","2005",0
"5058","2006",0
"5058","2007",0
"5058","2008",0
"5058","2009",0
"5058","2010",0
"5058","2011",0
"5058","2012",0
"5058","2013",0
"5058","2014",0
"5058","2015",0
"5058","2016",0
"5058","2017",0
"5058","2018",0
"5058","2019",0
"5058","2020",2308
"5058","2021",2299
"5058","2022",2268
"5058","2023",2252
"5058","2024",2219
"5059","2000",0
"5059","2001",0
"5059","2002",0
"5059","2003",0
"5059","2004",0
"5059","2005",0
"5059","2006",0
"5059","2007",0
"5059","2008",0
"5059","2009",0
"5059","2010",0
"5059","2011",0
"5059","2012",0
"5059","2013",0
"5059","2014",0
"5059","2015",0
"5059","2016",0
"5059","2017",0
"5059","2018",0
"5059","2019",0
"5059","2020",8399
"5059","2021",8763
"5059","2022",9012
"5059","2023",9084
"5059","2024",9056
"5060","2000",0
"5060","2001",0
"5060","2002",0
"5060","2003",0
"5060","2004",0
"5060","2005",0
"5060","2006",0
"5060","2007",0
"5060","2008",0
"5060","2009",0
"5060","2010",0
"5060","2011",0
"5060","2012",0
"5060","2013",0
"5060","2014",0
"5060","2015",0
"5060","2016",0
"5060","2017",0
"5060","2018",0
"5060","2019",0
"5060","2020",4826
"5060","2021",4829
"5060","2022",5002
"5060","2023",4898
"5060","2024",4870
"5061","2000",0
"5061","2001",0
"5061","2002",0
"5061","2003",0
"5061","2004",0
"5061","2005",0
"5061","2006",0
"5061","2007",0
"5061","2008",0
"5061","2009",0
"5061","2010",0
"5061","2011",0
"5061","2012",0
"5061","2013",0
"5061","2014",0
"5061","2015",0
"5061","2016",0
"5061","2017",0
"5061","2018",0
"5061","2019",858
"5061","2020",833
"5061","2021",851
"5061","2022",819
"5061","2023",786
"5061","2024",791
"1601","2000",87973
"1601","2001",89839
"1601","2002",90589
"1601","2003",93225
"1601","2004",94119
"1601","2005",96067
"1601","2006",100742
"1601","2007",104522
"1601","2008",106644
"1601","2009",105209
"1601","2010",106119
"1601","2011",108655
"1601","2012",111246
"1601","2013",112854
"1601","2014",114321
"1601","2015",113300
"1601","2016",114577
"1601","2017",117409
"1601","2018",0
"1601","2019",0
"1601","2020",0
"1601","2021",0
"1601","2022",0
"1601","2023",0
"1601","2024",0
"1612","2000",1906
"1612","2001",1779
"1612","2002",1759
"1612","2003",1758
"1612","2004",1733
"1612","2005",1656
"1612","2006",1722
"1612","2007",1771
"1612","2008",1805
"1612","2009",1865
"1612","2010",1951
"1612","2011",1963
"1612","2012",1980
"1612","2013",1999
"1612","2014",2018
"1612","2015",1943
"1612","2016",1963
"1612","2017",1983
"1612","2018",0
"1612","2019",0
"1612","2020",0
"1612","2021",0
"1612","2022",0
"1612","2023",0
"1612","2024",0
"1613","2000",406
"1613","2001",398
"1613","2002",392
"1613","2003",370
"1613","2004",371
"1613","2005",374
"1613","2006",369
"1613","2007",371
"1613","2008",397
"1613","2009",379
"1613","2010",385
"1613","2011",392
"1613","2012",396
"1613","2013",382
"1613","2014",369
"1613","2015",369
"1613","2016",369
"1613","2017",411
"1613","2018",0
"1613","2019",0
"1613","2020",0
"1613","2021",0
"1613","2022",0
"1613","2023",0
"1613","2024",0
"1617","2000",1848
"1617","2001",1798
"1617","2002",1847
"1617","2003",1902
"1617","2004",1875
"1617","2005",1896
"1617","2006",1971
"1617","2007",2099
"1617","2008",1992
"1617","2009",2072
"1617","2010",2202
"1617","2011",2217
"1617","2012",2249
"1617","2013",2299
"1617","2014",2473
"1617","2015",2421
"1617","2016",2467
"1617","2017",2496
"1617","2018",0
"1617","2019",0
"1617","2020",0
"1617","2021",0
"1617","2022",0
"1617","2023",0
"1617","2024",0
"1620","2000",1964
"1620","2001",2055
"1620","2002",2062
"1620","2003",2019
"1620","2004",1924
"1620","2005",1836
"1620","2006",1945
"1620","2007",2122
"1620","2008",2182
"1620","2009",2281
"1620","2010",2260
"1620","2011",2187
"1620","2012",2299
"1620","2013",2411
"1620","2014",2537
"1620","2015",2625
"1620","2016",2664
"1620","2017",2804
"1620","2018",0
"1620","2019",0
"1620","2020",0
"1620","2021",0
"1620","2022",0
"1620","2023",0
"1620","2024",0
"1621","2000",2293
"1621","2001",2320
"1621","2002",2459
"1621","2003",2547
"1621","2004",2511
"1621","2005",2430
"1621","2006",2407
"1621","2007",2505
"1621","2008",2428
"1621","2009",2382
"1621","2010",2384
"1621","2011",2438
"1621","2012",2449
"1621","2013",2470
"1621","2014",2593
"1621","2015",2562
"1621","2016",2664
"1621","2017",2702
"1621","2018",0
"1621","2019",0
"1621","2020",0
"1621","2021",0
"1621","2022",0
"1621","2023",0
"1621","2024",0
"1622","2000",718
"1622","2001",714
"1622","2002",621
"1622","2003",714
"1622","2004",686
"1622","2005",705
"1622","2006",753
"1622","2007",755
"1622","2008",728
"1622","2009",739
"1622","2010",706
"1622","2011",684
"1622","2012",683
"1622","2013",684
"1622","2014",696
"1622","2015",627
"1622","2016",627
"1622","2017",590
"1622","2018",0
"1622","2019",0
"1622","2020",0
"1622","2021",0
"1622","2022",0
"1622","2023",0
"1622","2024",0
"1624","2000",2800
"1624","2001",2972
"1624","2002",2908
"1624","2003",2530
"1624","2004",2534
"1624","2005",2594
"1624","2006",2767
"1624","2007",2868
"1624","2008",2920
"1624","2009",2900
"1624","2010",2830
"1624","2011",2829
"1624","2012",2943
"1624","2013",2905
"1624","2014",2883
"1624","2015",2624
"1624","2016",2797
"1624","2017",2802
"1624","2018",0
"1624","2019",0
"1624","2020",0
"1624","2021",0
"1624","2022",0
"1624","2023",0
"1624","2024",0
"1627","2000",1654
"1627","2001",1632
"1627","2002",1599
"1627","2003",1676
"1627","2004",1627
"1627","2005",1636
"1627","2006",1699
"1627","2007",1717
"1627","2008",1663
"1627","2009",1649
"1627","2010",1695
"1627","2011",1689
"1627","2012",1757
"1627","2013",1781
"1627","2014",1846
"1627","2015",1823
"1627","2016",1831
"1627","2017",1876
"1627","2018",0
"1627","2019",0
"1627","2020",0
"1627","2021",0
"1627","2022",0
"1627","2023",0
"1627","2024",0
"1630","2000",1551
"1630","2001",1513
"1630","2002",1512
"1630","2003",1482
"1630","2004",1456
"1630","2005",1487
"1630","2006",1521
"1630","2007",1564
"1630","2008",1546
"1630","2009",1545
"1630","2010",1555
"1630","2011",1540
"1630","2012",1578
"1630","2013",1585
"1630","2014",1662
"1630","2015",1607
"1630","2016",1679
"1630","2017",1810
"1630","2018",0
"1630","2019",0
"1630","2020",0
"1630","2021",0
"1630","2022",0
"1630","2023",0
"1630","2024",0
"1632","2000",450
"1632","2001",434
"1632","2002",399
"1632","2003",430
"1632","2004",414
"1632","2005",412
"1632","2006",421
"1632","2007",411
"1632","2008",408
"1632","2009",420
"1632","2010",428
"1632","2011",442
"1632","2012",442
"1632","2013",517
"1632","2014",423
"1632","2015",446
"1632","2016",449
"1632","2017",470
"1632","2018",0
"1632","2019",0
"1632","2020",0
"1632","2021",0
"1632","2022",0
"1632","2023",0
"1632","2024",0
"1633","2000",447
"1633","2001",429
"1633","2002",409
"1633","2003",425
"1633","2004",412
"1633","2005",429
"1633","2006",448
"1633","2007",455
"1633","2008",440
"1633","2009",425
"1633","2010",400
"1633","2011",402
"1633","2012",381
"1633","2013",389
"1633","2014",418
"1633","2015",380
"1633","2016",386
"1633","2017",396
"1633","2018",0
"1633","2019",0
"1633","2020",0
"1633","2021",0
"1633","2022",0
"1633","2023",0
"1633","2024",0
"1634","2000",2942
"1634","2001",3089
"1634","2002",3201
"1634","2003",3271
"1634","2004",3239
"1634","2005",3079
"1634","2006",3162
"1634","2007",3355
"1634","2008",3379
"1634","2009",3289
"1634","2010",3248
"1634","2011",3250
"1634","2012",3206
"1634","2013",3212
"1634","2014",3256
"1634","2015",3160
"1634","2016",3197
"1634","2017",3227
"1634","2018",0
"1634","2019",0
"1634","2020",0
"1634","2021",0
"1634","2022",0
"1634","2023",0
"1634","2024",0
"1635","2000",1190
"1635","2001",1174
"1635","2002",1129
"1635","2003",1167
"1635","2004",1161
"1635","2005",1185
"1635","2006",1179
"1635","2007",1188
"1635","2008",1159
"1635","2009",1151
"1635","2010",1152
"1635","2011",1136
"1635","2012",1158
"1635","2013",1126
"1635","2014",1128
"1635","2015",1107
"1635","2016",1085
"1635","2017",1049
"1635","2018",0
"1635","2019",0
"1635","2020",0
"1635","2021",0
"1635","2022",0
"1635","2023",0
"1635","2024",0
"1636","2000",1566
"1636","2001",1427
"1636","2002",1369
"1636","2003",1426
"1636","2004",1475
"1636","2005",1450
"1636","2006",1507
"1636","2007",1575
"1636","2008",1529
"1636","2009",1501
"1636","2010",1521
"1636","2011",1466
"1636","2012",1427
"1636","2013",1395
"1636","2014",1369
"1636","2015",1439
"1636","2016",1482
"1636","2017",1440
"1636","2018",0
"1636","2019",0
"1636","2020",0
"1636","2021",0
"1636","2022",0
"1636","2023",0
"1636","2024",0
"1638","2000",4777
"1638","2001",5058
"1638","2002",4990
"1638","2003",5062
"1638","2004",5211
"1638","2005",5374
"1638","2006",5647
"1638","2007",5812
"1638","2008",5927
"1638","2009",5683
"1638","2010",5688
"1638","2011",5713
"1638","2012",5702
"1638","2013",5770
"1638","2014",5820
"1638","2015",5911
"1638","2016",5924
"1638","2017",5889
"1638","2018",0
"1638","2019",0
"1638","2020",0
"1638","2021",0
"1638","2022",0
"1638","2023",0
"1638","2024",0
"1640","2000",3082
"1640","2001",3126
"1640","2002",3151
"1640","2003",3128
"1640","2004",3167
"1640","2005",3242
"1640","2006",3279
"1640","2007",3464
"1640","2008",3457
"1640","2009",3374
"1640","2010",3314
"1640","2011",3386
"1640","2012",3342
"1640","2013",3352
"1640","2014",3333
"1640","2015",3277
"1640","2016",3253
"1640","2017",3321
"1640","2018",0
"1640","2019",0
"1640","2020",0
"1640","2021",0
"1640","2022",0
"1640","2023",0
"1640","2024",0
"1644","2000",819
"1644","2001",807
"1644","2002",785
"1644","2003",770
"1644","2004",729
"1644","2005",725
"1644","2006",725
"1644","2007",734
"1644","2008",707
"1644","2009",683
"1644","2010",697
"1644","2011",692
"1644","2012",678
"1644","2013",639
"1644","2014",620
"1644","2015",624
"1644","2016",679
"1644","2017",591
"1644","2018",0
"1644","2019",0
"1644","2020",0
"1644","2021",0
"1644","2022",0
"1644","2023",0
"1644","2024",0
"1648","2000",2601
"1648","2001",2588
"1648","2002",2678
"1648","2003",2621
"1648","2004",2706
"1648","2005",2725
"1648","2006",2764
"1648","2007",2731
"1648","2008",2708
"1648","2009",2783
"1648","2010",2788
"1648","2011",2929
"1648","2012",2979
"1648","2013",3122
"1648","2014",3133
"1648","2015",3075
"1648","2016",3131
"1648","2017",3144
"1648","2018",0
"1648","2019",0
"1648","2020",0
"1648","2021",0
"1648","2022",0
"1648","2023",0
"1648","2024",0
"1653","2000",4145
"1653","2001",4043
"1653","2002",3973
"1653","2003",4119
"1653","2004",4176
"1653","2005",4106
"1653","2006",4220
"1653","2007",4472
"1653","2008",4536
"1653","2009",4534
"1653","2010",4588
"1653","2011",4667
"1653","2012",4705
"1653","2013",4745
"1653","2014",4827
"1653","2015",4842
"1653","2016",4911
"1653","2017",5058
"1653","2018",0
"1653","2019",0
"1653","2020",0
"1653","2021",0
"1653","2022",0
"1653","2023",0
"1653","2024",0
"1657","2000",1275
"1657","2001",1200
"1657","2002",1212
"1657","2003",1212
"1657","2004",1206
"1657","2005",1222
"1657","2006",1321
"1657","2007",1363
"1657","2008",1346
"1657","2009",1373
"1657","2010",1358
"1657","2011",1360
"1657","2012",1411
"1657","2013",1445
"1657","2014",1506
"1657","2015",1535
"1657","2016",1577
"1657","2017",1634
"1657","2018",0
"1657","2019",0
"1657","2020",0
"1657","2021",0
"1657","2022",0
"1657","2023",0
"1657","2024",0
"1662","2000",1106
"1662","2001",1141
"1662","2002",1189
"1662","2003",1161
"1662","2004",1119
"1662","2005",1156
"1662","2006",1236
"1662","2007",1251
"1662","2008",1272
"1662","2009",1289
"1662","2010",1210
"1662","2011",1213
"1662","2012",1234
"1662","2013",1228
"1662","2014",1236
"1662","2015",1231
"1662","2016",1251
"1662","2017",1276
"1662","2018",0
"1662","2019",0
"1662","2020",0
"1662","2021",0
"1662","2022",0
"1662","2023",0
"1662","2024",0
"1663","2000",2343
"1663","2001",2458
"1663","2002",2548
"1663","2003",2526
"1663","2004",2603
"1663","2005",2665
"1663","2006",2689
"1663","2007",2786
"1663","2008",2807
"1663","2009",2791
"1663","2010",3163
"1663","2011",3229
"1663","2012",3428
"1663","2013",3391
"1663","2014",3334
"1663","2015",3391
"1663","2016",3343
"1663","2017",3374
"1663","2018",0
"1663","2019",0
"1663","2020",0
"1663","2021",0
"1663","2022",0
"1663","2023",0
"1663","2024",0
"1664","2000",1581
"1664","2001",1600
"1664","2002",1542
"1664","2003",1595
"1664","2004",1561
"1664","2005",1589
"1664","2006",1684
"1664","2007",1780
"1664","2008",1775
"1664","2009",1764
"1664","2010",1715
"1664","2011",1702
"1664","2012",1650
"1664","2013",1697
"1664","2014",1649
"1664","2015",1602
"1664","2016",1573
"1664","2017",1597
"1664","2018",0
"1664","2019",0
"1664","2020",0
"1664","2021",0
"1664","2022",0
"1664","2023",0
"1664","2024",0
"1665","2000",415
"1665","2001",413
"1665","2002",382
"1665","2003",383
"1665","2004",372
"1665","2005",365
"1665","2006",383
"1665","2007",398
"1665","2008",404
"1665","2009",396
"1665","2010",404
"1665","2011",406
"1665","2012",377
"1665","2013",393
"1665","2014",387
"1665","2015",380
"1665","2016",377
"1665","2017",358
"1665","2018",0
"1665","2019",0
"1665","2020",0
"1665","2021",0
"1665","2022",0
"1665","2023",0
"1665","2024",0
"1702","2000",9752
"1702","2001",9532
"1702","2002",9535
"1702","2003",9558
"1702","2004",9685
"1702","2005",9663
"1702","2006",9844
"1702","2007",10076
"1702","2008",10191
"1702","2009",10255
"1702","2010",10412
"1702","2011",10496
"1702","2012",10542
"1702","2013",10554
"1702","2014",10576
"1702","2015",10578
"1702","2016",10568
"1702","2017",10241
"1702","2018",0
"1702","2019",0
"1702","2020",0
"1702","2021",0
"1702","2022",0
"1702","2023",0
"1702","2024",0
"1703","2000",6129
"1703","2001",6134
"1703","2002",6067
"1703","2003",6281
"1703","2004",6382
"1703","2005",6478
"1703","2006",6674
"1703","2007",7098
"1703","2008",7068
"1703","2009",6904
"1703","2010",6915
"1703","2011",7035
"1703","2012",7123
"1703","2013",7077
"1703","2014",7019
"1703","2015",6800
"1703","2016",6944
"1703","2017",6903
"1703","2018",0
"1703","2019",0
"1703","2020",0
"1703","2021",0
"1703","2022",0
"1703","2023",0
"1703","2024",0
"1711","2000",1135
"1711","2001",1112
"1711","2002",1062
"1711","2003",1057
"1711","2004",1038
"1711","2005",1019
"1711","2006",968
"1711","2007",1015
"1711","2008",1009
"1711","2009",939
"1711","2010",976
"1711","2011",967
"1711","2012",962
"1711","2013",920
"1711","2014",941
"1711","2015",953
"1711","2016",986
"1711","2017",984
"1711","2018",0
"1711","2019",0
"1711","2020",0
"1711","2021",0
"1711","2022",0
"1711","2023",0
"1711","2024",0
"1714","2000",8147
"1714","2001",8191
"1714","2002",8064
"1714","2003",8349
"1714","2004",8660
"1714","2005",8833
"1714","2006",9428
"1714","2007",10038
"1714","2008",10103
"1714","2009",10180
"1714","2010",10061
"1714","2011",10328
"1714","2012",10725
"1714","2013",11015
"1714","2014",11049
"1714","2015",10862
"1714","2016",10852
"1714","2017",10905
"1714","2018",0
"1714","2019",0
"1714","2020",0
"1714","2021",0
"1714","2022",0
"1714","2023",0
"1714","2024",0
"1717","2000",909
"1717","2001",919
"1717","2002",906
"1717","2003",920
"1717","2004",885
"1717","2005",869
"1717","2006",891
"1717","2007",908
"1717","2008",874
"1717","2009",878
"1717","2010",901
"1717","2011",896
"1717","2012",911
"1717","2013",950
"1717","2014",944
"1717","2015",890
"1717","2016",922
"1717","2017",947
"1717","2018",0
"1717","2019",0
"1717","2020",0
"1717","2021",0
"1717","2022",0
"1717","2023",0
"1717","2024",0
"1718","2000",1592
"1718","2001",1564
"1718","2002",1518
"1718","2003",1484
"1718","2004",1489
"1718","2005",1464
"1718","2006",1499
"1718","2007",1533
"1718","2008",1589
"1718","2009",1543
"1718","2010",1487
"1718","2011",1468
"1718","2012",1475
"1718","2013",1412
"1718","2014",1451
"1718","2015",1450
"1718","2016",1425
"1718","2017",1421
"1718","2018",0
"1718","2019",0
"1718","2020",0
"1718","2021",0
"1718","2022",0
"1718","2023",0
"1718","2024",0
"1719","2000",8270
"1719","2001",8159
"1719","2002",8432
"1719","2003",8576
"1719","2004",8697
"1719","2005",8494
"1719","2006",8766
"1719","2007",9092
"1719","2008",9130
"1719","2009",9073
"1719","2010",9084
"1719","2011",9341
"1719","2012",9378
"1719","2013",9433
"1719","2014",9426
"1719","2015",9572
"1719","2016",9684
"1719","2017",9940
"1719","2018",0
"1719","2019",0
"1719","2020",0
"1719","2021",0
"1719","2022",0
"1719","2023",0
"1719","2024",0
"1721","2000",5279
"1721","2001",5701
"1721","2002",5480
"1721","2003",5589
"1721","2004",5695
"1721","2005",5741
"1721","2006",6088
"1721","2007",6382
"1721","2008",6363
"1721","2009",6212
"1721","2010",6395
"1721","2011",6525
"1721","2012",6643
"1721","2013",6785
"1721","2014",6715
"1721","2015",6516
"1721","2016",6545
"1721","2017",6599
"1721","2018",0
"1721","2019",0
"1721","2020",0
"1721","2021",0
"1721","2022",0
"1721","2023",0
"1721","2024",0
"1723","2000",365
"1723","2001",325
"1723","2002",343
"1723","2003",327
"1723","2004",311
"1723","2005",302
"1723","2006",306
"1723","2007",300
"1723","2008",282
"1723","2009",259
"1723","2010",263
"1723","2011",0
"1723","2012",0
"1723","2013",0
"1723","2014",0
"1723","2015",0
"1723","2016",0
"1723","2017",0
"1723","2018",0
"1723","2019",0
"1723","2020",0
"1723","2021",0
"1723","2022",0
"1723","2023",0
"1723","2024",0
"1724","2000",894
"1724","2001",886
"1724","2002",930
"1724","2003",932
"1724","2004",894
"1724","2005",871
"1724","2006",942
"1724","2007",1214
"1724","2008",1189
"1724","2009",1141
"1724","2010",997
"1724","2011",1092
"1724","2012",1282
"1724","2013",1088
"1724","2014",988
"1724","2015",952
"1724","2016",1015
"1724","2017",1086
"1724","2018",0
"1724","2019",0
"1724","2020",0
"1724","2021",0
"1724","2022",0
"1724","2023",0
"1724","2024",0
"1725","2000",723
"1725","2001",737
"1725","2002",749
"1725","2003",709
"1725","2004",702
"1725","2005",647
"1725","2006",666
"1725","2007",630
"1725","2008",644
"1725","2009",653
"1725","2010",664
"1725","2011",611
"1725","2012",617
"1725","2013",638
"1725","2014",622
"1725","2015",624
"1725","2016",633
"1725","2017",632
"1725","2018",0
"1725","2019",0
"1725","2020",0
"1725","2021",0
"1725","2022",0
"1725","2023",0
"1725","2024",0
"1729","2000",1779
"1729","2001",1810
"1729","2002",1747
"1729","2003",1827
"1729","2004",1820
"1729","2005",1829
"1729","2006",1886
"1729","2007",1925
"1729","2008",1985
"1729","2009",1976
"1729","2010",1988
"1729","2011",0
"1729","2012",0
